PropertyKey|RealEstatePropertyCode|ProvalLrsnId|NeighborhoodNbr|PropertyStreetNbrNameText|SalesTypeCode|SalesTypeDsc|DeedBookNbr|DeedPageNbr|GranteeName|SaleAmt|SaleDate|LandRecordDocumentNbr|MaskOwnerAddressInd
22704|17037161|30407|111008|1215 N NASH ST 00001|7|7-Partial Interest|2861|1584|HARFF JAMES W|114250|1985-02-08 00:00:00||False
22704|17037161|30407|111008|1215 N NASH ST 00001|||||ZABOROWSKI ANDREW RYAN & SHONDRA ZABOROWSKI|875000|2023-08-24 00:00:00|20230100009935                  |False
65989|17037162|30408|111008|1217 N NASH ST 00001|W|W-Will / R.O.S/L O H|GO25|1601|HOWELL W NATHANIEL JR &             |0|1996-09-03 00:00:00||False
65989|17037162|30408|111008|1217 N NASH ST 00001|||2870|0145|FOX NANCY                           |144200|1998-01-16 00:00:00||False
22705|17037163|30409|111008|1219 N NASH ST 00001|||1995|1882|JACOBSON DAVID EDWARD &|89900|1979-08-31 00:00:00||False
22705|17037163|30409|111008|1219 N NASH ST 00001|2|2-Sale or Gift to Relative|2495|1584|JACOBSON DAVID EDWARD|0|1991-10-04 00:00:00||False
22705|17037163|30409|111008|1219 N NASH ST 00001|5|5-Not Market Sale|    |    |JACOBSON DEBRA A  &|0|2015-07-03 00:00:00|20150100015827                  |False
22705|17037163|30409|111008|1219 N NASH ST 00001|5|5-Not Market Sale|    |    |JACOBSON DAVID E TR|0|2023-01-31 00:00:00|20230100001038                  |False
22705|17037163|30409|111008|1219 N NASH ST 00001|N|N-DREA Not a market Sale|    |    |RUMBAUGH RICHARD BECKETT & DIANA CRISTINA RUMBAUGH|552600|2024-04-25 00:00:00|20240100004543                  |False
22706|17037164|30410|111008|1221 N NASH ST 00001|A|A-Correction Deed|2261|0902|BARKER ROBERT B &|0|1986-12-04 00:00:00||False
22706|17037164|30410|111008|1221 N NASH ST 00001|||2533|1904|LYONS THOMAS & JEANNE|289500|1992-06-30 00:00:00||False
22706|17037164|30410|111008|1221 N NASH ST 00001|W|W-Will / R.O.S/L O H|2533|1904|FOGLE JEANNE|0|2023-11-21 00:00:00||False
22706|17037164|30410|111008|1221 N NASH ST 00001|5|5-Not Market Sale|||LYONS JEANNE FOGLE TR|0|2024-06-11 00:00:00|20240100006664                  |False
65990|17037165|30411|111008|1223 N NASH ST 00001|||2001|0601|ROLLOW WILLIAM E                    |144500|1979-11-06 00:00:00||False
65990|17037165|30411|111008|1223 N NASH ST 00001|||2676|0564|HOAR RALPH W JR ET AL               |265000|1994-05-10 00:00:00||False
65990|17037165|30411|111008|1223 N NASH ST 00001|||3057|2052|KRUVANT LELAND                      |333000|2000-05-15 00:00:00||False
65990|17037165|30411|111008|1223 N NASH ST 00001|||4290|0758|SPIRTAS MICHAEL G                   |630000|2009-07-07 00:00:00||False
22707|17037166|30412|111008|1225 N NASH ST 00001|2|2-Sale or Gift to Relative|2431|0202|WILLIAMS DONALD R &                 |0|1990-04-30 00:00:00||False
22707|17037166|30412|111008|1225 N NASH ST 00001|||2488|0506|EVANS DAVID R &                     |173500|1991-08-30 00:00:00||False
22708|17037167|30413|111008|1227 N NASH ST 00001|||2239|1141|BARKER ROBERT B &                   |119000|1986-10-09 00:00:00||False
22708|17037167|30413|111008|1227 N NASH ST 00001|||2584|0322|BASKIN TERRY GAYLE                  |174500|1993-03-23 00:00:00||False
53685|17037168|30414|111008|1229 N NASH ST 00001|||2735|0274|GEASLER MITCHELL R                  |240000|1995-08-04 00:00:00||False
53685|17037168|30414|111008|1229 N NASH ST 00001|||2911|2093|VANBELLEGHEM JEANNETTE &            |260000|1998-07-24 00:00:00||False
53685|17037168|30414|111008|1229 N NASH ST 00001|||4742|0452|VAN BELLEGHEM DANIEL J SR  TR       |0|2013-11-25 00:00:00||False
53685|17037168|30414|111008|1229 N NASH ST 00001|||    |    |HSIEH ERIC YEH-LEU                  |701000|2016-03-15 00:00:00|20160100004884                  |False
22709|17037169|30415|111008|1231 N NASH ST 00001|||    |    ||0|1900-01-01 00:00:00||False
22709|17037169|30415|111008|1231 N NASH ST 00001|||2060|1602|LARGE DIANE S|160184|1982-04-29 00:00:00||False
22709|17037169|30415|111008|1231 N NASH ST 00001|||    |    |CAVATORE ALISON  ET AL|765000|2017-03-29 00:00:00|20170100006450                  |False
22709|17037169|30415|111008|1231 N NASH ST 00001|2|2-Sale or Gift to Relative|    |    |CAVATORE ALISON ET AL|0|2023-07-21 00:00:00|20230100008687                  |False
22710|17037170|30416|111008|1233 N NASH ST 00001|||2252|0806|PASTORINO RICHARD ET AL             |127000|1986-12-19 00:00:00||False
22710|17037170|30416|111008|1233 N NASH ST 00001|||2395|1377|LOVELACE ROBERT E &                 |194000|1989-08-11 00:00:00||False
22710|17037170|30416|111008|1233 N NASH ST 00001|||3074|2148|SPRUNG ERIC W                       |216000|2000-07-31 00:00:00||False
22710|17037170|30416|111008|1233 N NASH ST 00001|||3735|0418|PARRISH JEAN H                      |430000|2004-07-23 00:00:00||False
22710|17037170|30416|111008|1233 N NASH ST 00001|2|2-Sale or Gift to Relative|4215|1317|PARRISH JEAN H                      |0|2008-08-27 00:00:00||False
22710|17037170|30416|111008|1233 N NASH ST 00001|2|2-Sale or Gift to Relative|||PARRISH JEAN HAMPTON TR|0|2025-10-02 00:00:00|20250100012861                  |False
53686|17037171|30417|111008|1235 N NASH ST 00001|||2180|0016|FISCHER JOHN ROBERT ET AL|115000|1985-06-07 00:00:00||False
53686|17037171|30417|111008|1235 N NASH ST 00001|||2383|1116|HENRY DENISE M ET AL|179900|1989-05-18 00:00:00||False
53686|17037171|30417|111008|1235 N NASH ST 00001|W|W-Will / R.O.S/L O H|2383|1116|HENRY DENISE  M  ET AL|0|2015-10-28 00:00:00||False
53686|17037171|30417|111008|1235 N NASH ST 00001|W|W-Will / R.O.S/L O H|2383|1116|HENRY DENISE M|0|2017-10-31 00:00:00||False
53686|17037171|30417|111008|1235 N NASH ST 00001|||    |    |BROWN ELAINE H|515000|2018-07-25 00:00:00|20180100013267                  |False
53686|17037171|30417|111008|1235 N NASH ST 00001|2|2-Sale or Gift to Relative|    |    |BROWN LESLIE S  TR |0|2020-10-04 00:00:00|20200100026889                  |False
22711|17037172|30418|111008|1237 N NASH ST 00001|||2277|1644|LEVINSON ELLEN SUE                  |189000|1987-05-22 00:00:00||False
22711|17037172|30418|111008|1237 N NASH ST 00001|||2983|0647|SMITH ERIN                          |277000|1999-05-17 00:00:00||False
22711|17037172|30418|111008|1237 N NASH ST 00001|||3041|1253|ROYER MARK P                        |300000|2000-02-22 00:00:00||False
22711|17037172|30418|111008|1237 N NASH ST 00001|||3071|1966|WRIGHT KIPP                         |339000|2000-06-22 00:00:00||False
22711|17037172|30418|111008|1237 N NASH ST 00001|2|2-Sale or Gift to Relative|3423|0739|WRIGHT KIPP &                       |0|2002-12-10 00:00:00||False
22711|17037172|30418|111008|1237 N NASH ST 00001|||3760|2418|HEDLUND KAREN J                     |700000|2004-09-28 00:00:00||False
22711|17037172|30418|111008|1237 N NASH ST 00001|||    |    |BROWN LESLIE S                      |740000|2015-05-01 00:00:00|20150100008987                  |False
22711|17037172|30418|111008|1237 N NASH ST 00001|5|5-Not Market Sale|    |    |BROWN LESLIE S  TR                  |0|2019-01-08 00:00:00|20190100005755                  |False
22712|17037173|30419|111008|1239 N NASH ST 00001|||2166|1368|KARYDES GEORGE                      |169000|1985-01-29 00:00:00||False
22712|17037173|30419|111008|1239 N NASH ST 00001|||2741|1834|BROWN JEFFERSON T                   |241000|1995-09-20 00:00:00||False
22713|17037174|30420|111008|1241 N NASH ST 00001|A|A-Correction Deed|2486|0310|HENRY CHERYL A ET AL|0|1991-06-12 00:00:00||False
22713|17037174|30420|111008|1241 N NASH ST 00001|||2649|0437|HENRY LAWRENCE B III|174000|1993-12-28 00:00:00||False
22713|17037174|30420|111008|1241 N NASH ST 00001|||3209|0593|PURINTON LUCIAN B II &|250000|2001-10-31 00:00:00||False
22713|17037174|30420|111008|1241 N NASH ST 00001|||    |    |MARKOVICH KIMBERLY P  &|488000|2017-03-31 00:00:00|20170100006749                  |False
22714|17037175|30421|506730|1424 12th ST N|A|A-Correction Deed|2292|0890|INGOLD RICHARD J &|0|1987-06-03 00:00:00||False
22714|17037175|30421|506730|1424 12th ST N|||2279|1161|INGOLD RICHARD J &|193000|1987-06-03 00:00:00||False
22714|17037175|30421|506730|1424 12th ST N|||3098|0109|MIR CHERRY O|359000|2000-11-13 00:00:00||False
22714|17037175|30421|506730|1424 12th ST N|5|5-Not Market Sale|3702|0805|MIR CHERRY ODELL TR|0|2004-04-30 00:00:00||False
22714|17037175|30421|506730|1424 12th ST N|||4154|1815|EASLEY PATRICIA|715000|2007-11-12 00:00:00||False
22714|17037175|30421|506730|1424 12th ST N|5|5-Not Market Sale|4486|0964|WHEARTY PATRICIA E  &|0|2011-09-08 00:00:00||False
22714|17037175|30421|506730|1424 12th ST N|||    |    |WOLFERT BEN  &|795000|2016-04-14 00:00:00|20160100007145                  |False
22715|17037176|30422|506730|1424 12th ST N|5|5-Not Market Sale|2635|1195|DAVIS EDWIN W TRUSTEE|0|1993-01-22 00:00:00||False
22715|17037176|30422|506730|1424 12th ST N|||2857|1637|ANDERSEN BRUCE R|227500|1997-10-30 00:00:00||False
22715|17037176|30422|506730|1424 12th ST N|||3174|1907|TONDREAU MARY A|410000|2001-07-30 00:00:00||False
22715|17037176|30422|506730|1424 12th ST N|||3902|1358|WOODLEY DANIEL F|735000|2005-09-16 00:00:00||False
22716|17037177|30423|506730|1424 12th ST N|||2060|0651|DYESS MARGARET H|155000|1982-04-20 00:00:00||False
22716|17037177|30423|506730|1424 12th ST N|||2436|0729|HOLLEMAN CHRISTOPHER|275000|1990-06-15 00:00:00||False
22716|17037177|30423|506730|1424 12th ST N|2|2-Sale or Gift to Relative|4779|0571|HOLLEMAN CHRISTOPHER  &|0|2014-05-28 00:00:00||False
22717|17037178|30424|506730|1424 12th ST N|5|5-Not Market Sale|2035|0145|WHP INC|0|1981-02-24 00:00:00||False
22717|17037178|30424|506730|1424 12th ST N|||2861|1024|PLITT ANDREW W|240000|1997-11-24 00:00:00||False
22717|17037178|30424|506730|1424 12th ST N|||3082|0109|HAWKEN PHILIP H & KATHERINE S|345000|2000-08-31 00:00:00||False
22717|17037178|30424|506730|1424 12th ST N|||4290|0716|WOLFING EMILY H   ET AL|655000|2009-07-08 00:00:00||False
22717|17037178|30424|506730|1424 12th ST N|||4771|1899|COLLINS BENJAMIN L  &|725000|2014-05-27 00:00:00||False
22717|17037178|30424|506730|1424 12th ST N|||    |    |SHATZ HOWARD JEROME|788000|2017-10-26 00:00:00|20170100022008                  |False
22718|17037179|30425|506730|1424 12th ST N|||2021|0530|GLATT BENJAMIN & EVELYN|187995|1980-09-08 00:00:00||False
22718|17037179|30425|506730|1424 12th ST N|||2393|1695|PARRISH RICHARD H|315000|1989-07-28 00:00:00||False
22718|17037179|30425|506730|1424 12th ST N|6|6-Quitclaim|3102|2129|PARRISH RICHARD H & JEAN H TRS|0|2000-10-31 00:00:00||False
22718|17037179|30425|506730|1424 12th ST N|5|5-Not Market Sale|4109|0476|PARRISH RICHARD H & JEAN H|0|2007-06-15 00:00:00||False
22719|17037200|30426|211030|1400 12th ST N S-SB1|A|A-Correction Deed|2894|0175|BUNNELL PETER H                     |0|1994-10-31 00:00:00||False
22719|17037200|30426|211030|1400 12th ST N S-SB1|||2703|1885|BUNNELL PETER H                     |82500|1994-10-31 00:00:00||False
22720|17037201|30427|211030|1400 12th ST N S-SB2|||2276|0947|EDELMAN PHYLLIS                     |47100|1987-05-06 00:00:00||False
22720|17037201|30427|211030|1400 12th ST N S-SB2|||2732|0653|CRESPI DIDIER M                     |62000|1995-07-13 00:00:00||False
65991|17037202|30428|211030|1400 12th ST N S-SG1|||2026|0480|                                    |0|1980-07-28 00:00:00||False
65991|17037202|30428|211030|1400 12th ST N S-SG1|||2036|0657|ROBOCK LEONARD I                    |76000|1981-03-09 00:00:00||False
65991|17037202|30428|211030|1400 12th ST N S-SG1|||3199|0678|O'BRIEN MARJORIE                    |144000|2001-10-05 00:00:00||False
22721|17037203|30429|211030|1400 12th ST N S-SG2|||2030|1582|OBRIEN GERALD C ET AL               |61000|1980-12-22 00:00:00||False
22721|17037203|30429|211030|1400 12th ST N S-SG2|2|2-Sale or Gift to Relative|2318|1324|OBRIEN MARJORIE R                   |63000|1988-03-14 00:00:00||False
22722|17037204|30430|211030|1400 12th ST N S-SG3|||2026|0480|                                    |0|1980-07-28 00:00:00||False
22722|17037204|30430|211030|1400 12th ST N S-SG3|||2028|1476|G & S ASSOCIATES                    |67500|1980-11-26 00:00:00||False
22722|17037204|30430|211030|1400 12th ST N S-SG3|||3182|0476|OBRIEN GERALD C                     |147500|2001-08-21 00:00:00||False
65992|17037205|30431|211030|1400 12th ST N S-101|||2026|0880|VALLIERE RICHARD H &                |74000|1980-10-31 00:00:00||False
65992|17037205|30431|211030|1400 12th ST N S-101|||2562|1017|WILSON DAVID E                      |99500|1992-11-27 00:00:00||False
22723|17037206|30432|211030|1400 12th ST N S-102|||2026|0480|                                    |0|1980-07-28 00:00:00||False
22723|17037206|30432|211030|1400 12th ST N S-102|||2028|1456|MADAN ALINA ET AL                   |62000|1980-10-31 00:00:00||False
22723|17037206|30432|211030|1400 12th ST N S-102|||3191|1901|BATTEN JOY LEANN & SHAAN            |120000|2001-09-18 00:00:00||False
22723|17037206|30432|211030|1400 12th ST N S-102|||3605|2269|BOUSAIDI YOUNES E                   |200000|2003-10-02 00:00:00||False
22723|17037206|30432|211030|1400 12th ST N S-102|||4277|0278|LEBLOND OLIVIER                     |217765|2009-05-26 00:00:00||False
22723|17037206|30432|211030|1400 12th ST N S-102|3|3-Family Sale|    |    |LEBLOND MINDY                       |0|2018-08-02 00:00:00|20190100005505                  |False
22723|17037206|30432|211030|1400 12th ST N S-102|||||FARRAND ANTHONY |285000|2025-09-05 00:00:00|20250100012265                  |False
22724|17037207|30433|211030|1400 12th ST N S-103|||2398|1454|BYRNE DENNIS C|97500|1989-09-01 00:00:00||False
22724|17037207|30433|211030|1400 12th ST N S-103|||2819|1023|WICKLOW PROPERTIES LLC|95000|1996-08-15 00:00:00||False
22724|17037207|30433|211030|1400 12th ST N S-103|||3336|1675|POULSON DAVID E &|185000|2002-07-22 00:00:00||False
22724|17037207|30433|211030|1400 12th ST N S-103|5|5-Not Market Sale|    |    |POULSEN DAVID E  TR|0|2020-04-22 00:00:00|20200100011149                  |False
53687|17037208|30434|211030|1400 12th ST N S-201|||2026|0864|BOEHM ROBERT C ET AL|75000|1980-10-31 00:00:00||False
53687|17037208|30434|211030|1400 12th ST N S-201|||2378|0010|WEBER JANET M|109000|1989-04-11 00:00:00||False
53687|17037208|30434|211030|1400 12th ST N S-201|||3774|0343|FUNG CHESTER &|330000|2004-11-01 00:00:00||False
53687|17037208|30434|211030|1400 12th ST N S-201|||4111|1466|BRASWELL MICHAEL GREGORY|353000|2007-06-25 00:00:00||False
22725|17037209|30435|211030|1400 12th ST N S-202|||2262|1016|FOX DAVID T                         |63000|1987-02-25 00:00:00||False
22725|17037209|30435|211030|1400 12th ST N S-202|||2571|0713|GALTNEY ELIZABETH F                 |75000|1993-01-22 00:00:00||False
22725|17037209|30435|211030|1400 12th ST N S-202|||3055|1298|MOUDARATH SOMCHAY                   |80000|2000-04-27 00:00:00||False
22726|17037210|30436|211030|1400 12th ST N S-203|||2132|1586|SIEGRIST GREGORY ANDREW|68000|1984-04-12 00:00:00||False
22726|17037210|30436|211030|1400 12th ST N S-203|||2374|1445|WILLIAMS TERRI JO ET AL|102000|1989-03-17 00:00:00||False
22726|17037210|30436|211030|1400 12th ST N S-203|2|2-Sale or Gift to Relative|3456|1470|KILPONEN ERIC & TERRY JO|0|2002-12-30 00:00:00||False
22726|17037210|30436|211030|1400 12th ST N S-203|||3857|0196|RASHID MOHAMMAD H|363000|2005-06-15 00:00:00||False
22726|17037210|30436|211030|1400 12th ST N S-203|||    |    |LI YAN  |349900|2019-08-27 00:00:00|20190100016082                  |False
53688|17037211|30437|211030|1400 12th ST N S-301|||2032|1449|HEDDEN ANNA L                       |55100|1981-01-13 00:00:00||False
53688|17037211|30437|211030|1400 12th ST N S-301|||2458|0817|JOHNSON PATRICK W ET AL             |105000|1990-12-19 00:00:00||False
53688|17037211|30437|211030|1400 12th ST N S-301|2|2-Sale or Gift to Relative|4110|0812|JOHNSON FREDERICK F                 |0|2005-04-22 00:00:00||False
53688|17037211|30437|211030|1400 12th ST N S-301|A|A-Correction Deed|4237|0868|HOANG LUCY X                        |0|2008-07-30 00:00:00||False
53688|17037211|30437|211030|1400 12th ST N S-301|||4207|0035|HOANG LUCY X                        |330000|2008-07-30 00:00:00||False
53688|17037211|30437|211030|1400 12th ST N S-301|||    |    |HARTMAN CARL K  &                   |332500|2015-05-01 00:00:00|20150100009663                  |False
22727|17037212|30438|211030|1400 12th ST N S-302|||2026|0872|LUPINETTI DON A|68000|1980-10-31 00:00:00||False
22727|17037212|30438|211030|1400 12th ST N S-302|||2222|1480|KING SHARON L|72000|1986-06-30 00:00:00||False
22727|17037212|30438|211030|1400 12th ST N S-302|||3040|1439|WALL KIRSTEN L|90000|2000-02-15 00:00:00||False
22727|17037212|30438|211030|1400 12th ST N S-302|||4194|0702|AYLWARD ANTHONY|260000|2008-05-30 00:00:00||False
22728|17037213|30439|211030|1400 12th ST N S-303|||2035|0961|MACKESEY DANIEL ROSS|78000|1981-02-27 00:00:00||False
22728|17037213|30439|211030|1400 12th ST N S-303|||2446|0959|LAWRENCE ROBERT L|103500|1990-08-28 00:00:00||False
22728|17037213|30439|211030|1400 12th ST N S-303|||3086|1762|ZAVORA EDWARD W|111500|2000-09-26 00:00:00||False
22728|17037213|30439|211030|1400 12th ST N S-303|||4063|2166|MESSNER J J & EMILY|322500|2007-01-26 00:00:00||False
22728|17037213|30439|211030|1400 12th ST N S-303|5|5-Not Market Sale|4170|2685|MESSNER EMILY|0|2008-02-22 00:00:00||False
22728|17037213|30439|211030|1400 12th ST N S-303|2|2-Sale or Gift to Relative|    |    |MESSNER EMILY                    |0|2021-03-10 00:00:00|20210100009364                  |False
53689|17037214|30440|211030|1402 12th ST N S-G4|||2027|1851|BISHOP GEORGE M                     |67500|1980-11-17 00:00:00||False
53689|17037214|30440|211030|1402 12th ST N S-G4|||2473|0891|IGRAS SUSAN M                       |101500|1991-05-13 00:00:00||False
22729|17037215|30441|211030|1402 12th ST N S-G5|||2026|0480||0|1980-07-28 00:00:00||False
22729|17037215|30441|211030|1402 12th ST N S-G5|||2027|1413|SEDDON KATHRYN J                    |67500|1980-11-14 00:00:00||False
22730|17037216|30442|211030|1402 12th ST N S-104|||2034|0452|LASKY MARC P                        |75500|1981-02-06 00:00:00||False
22730|17037216|30442|211030|1402 12th ST N S-104|2|2-Sale or Gift to Relative|2503|0712|LASKY MARC P & TAMAR E              |0|1991-12-30 00:00:00||False
